//X,Y,Z,R,G,B,Classification,Intensity,GpsTime,ReturnNumber,NumberOfReturns,UserData,PointSourceId
-128.38099670,41.10900116,0.47999999,175,141,113,0.000000,34.000000,-140682.390625,1.000000,2.000000,52.000000,1.000000
-125.21600342,36.47100067,1.87600005,159,134,94,0.000000,12.000000,-140682.390625,1.000000,3.000000,59.000000,1.000000
-125.26799774,36.18500137,-0.40200001,159,123,99,0.000000,40.000000,-140682.390625,2.000000,3.000000,48.000000,1.000000
-127.86599731,40.89099884,0.45800000,162,138,110,0.000000,12.000000,-140682.390625,1.000000,2.000000,52.000000,1.000000
-124.64900208,36.28200150,1.83299994,168,136,97,0.000000,11.000000,-140682.375000,1.000000,3.000000,59.000000,1.000000
-124.70099640,35.99700165,-0.43599999,163,147,113,0.000000,27.000000,-140682.375000,2.000000,3.000000,48.000000,1.000000
-127.29599762,40.70899963,0.49300000,168,138,112,0.000000,13.000000,-140682.375000,1.000000,2.000000,52.000000,1.000000
-124.14499664,35.88100052,-0.43200001,157,127,101,0.000000,6.000000,-140682.375000,1.000000,2.000000,47.000000,1.000000
-124.59700012,37.57099915,5.01100016,178,146,105,0.000000,6.000000,-140682.375000,1.000000,2.000000,75.000000,1.000000
-126.74099731,40.59099960,0.46900001,164,128,106,0.000000,22.000000,-140682.375000,1.000000,2.000000,52.000000,1.000000
-123.71399689,35.70199966,-0.39500001,174,136,115,0.000000,10.000000,-140682.359375,1.000000,2.000000,48.000000,1.000000
-126.32199860,40.42499924,0.45699999,144,116,95,0.000000,33.000000,-140682.359375,1.000000,2.000000,52.000000,1.000000
-123.19799805,35.75600052,1.82900000,154,124,96,0.000000,44.000000,-140682.359375,1.000000,3.000000,59.000000,1.000000
-123.24800110,35.46900177,-0.44999999,153,122,101,0.000000,13.000000,-140682.359375,2.000000,3.000000,47.000000,1.000000
-122.66899872,35.56100082,1.84700000,154,127,98,0.000000,15.000000,-140682.359375,1.000000,2.000000,59.000000,1.000000
-122.13899994,35.45299911,1.81099999,153,129,101,0.000000,18.000000,-140682.343750,1.000000,3.000000,59.000000,1.000000
-122.18699646,35.16899872,-0.43900001,163,131,108,0.000000,21.000000,-140682.343750,2.000000,3.000000,47.000000,1.000000
-124.79499817,39.89799881,0.41999999,163,129,101,0.000000,5.000000,-140682.343750,1.000000,2.000000,51.000000,1.000000
-121.71900177,35.28499985,1.82200003,170,131,100,0.000000,19.000000,-140682.343750,1.000000,3.000000,59.000000,1.000000
-121.76599884,35.00000000,-0.43799999,179,146,113,0.000000,14.000000,-140682.343750,2.000000,3.000000,47.000000,1.000000
-121.89900208,36.73899841,5.05800009,174,143,114,0.000000,8.000000,-140682.328125,1.000000,2.000000,75.000000,1.000000
-124.03800201,39.74700165,0.42199999,178,137,109,0.000000,12.000000,-140682.328125,1.000000,2.000000,52.000000,1.000000
-120.93000031,34.82799911,-0.46799999,168,133,105,0.000000,8.000000,-140682.328125,1.000000,2.000000,47.000000,1.000000
-123.53600311,39.56399918,0.45800000,167,131,95,0.000000,17.000000,-140682.328125,1.000000,2.000000,52.000000,1.000000
-120.40299988,34.67300034,-0.44700000,150,118,97,0.000000,9.000000,-140682.312500,1.000000,2.000000,47.000000,1.000000
-123.00900269,39.39500046,0.39300001,174,140,103,0.000000,32.000000,-140682.312500,1.000000,2.000000,51.000000,1.000000
-119.94499969,34.76399994,1.82900000,141,118,100,0.000000,11.000000,-140682.312500,1.000000,3.000000,59.000000,1.000000
-119.99199677,34.47399902,-0.46799999,148,120,96,0.000000,37.000000,-140682.312500,2.000000,3.000000,47.000000,1.000000
-122.60299683,39.21599960,0.42399999,170,139,110,0.000000,45.000000,-140682.312500,1.000000,2.000000,51.000000,1.000000
-119.49400330,34.54999924,1.81599998,186,143,109,0.000000,20.000000,-140682.296875,1.000000,3.000000,59.000000,1.000000
-119.53900146,34.26599884,-0.42800000,159,123,97,0.000000,7.000000,-140682.296875,2.000000,3.000000,47.000000,1.000000
-118.98799896,34.35499954,1.77900004,170,136,108,0.000000,10.000000,-140682.296875,1.000000,2.000000,58.000000,1.000000
-119.63700104,36.02199936,5.02699995,177,137,112,0.000000,5.000000,-140682.296875,1.000000,2.000000,75.000000,1.000000
-121.76899719,39.03499985,0.42500001,184,142,117,0.000000,6.000000,-140682.296875,1.000000,2.000000,51.000000,1.000000
-118.47100067,34.21099854,1.74899995,177,141,105,0.000000,6.000000,-140682.281250,1.000000,2.000000,58.000000,1.000000
-118.72599792,35.69499969,5.05000019,166,130,106,0.000000,9.000000,-140682.281250,1.000000,2.000000,75.000000,1.000000
-120.85600281,38.69800186,0.39300001,181,148,115,0.000000,24.000000,-140682.281250,1.000000,2.000000,51.000000,1.000000
-117.75700378,33.99900055,1.76600003,171,140,109,0.000000,20.000000,-140682.265625,1.000000,3.000000,58.000000,1.000000
-117.80000305,33.71699905,-0.45899999,152,125,98,0.000000,22.000000,-140682.265625,2.000000,3.000000,47.000000,1.000000
-117.90799713,35.47100067,5.13600016,198,157,129,0.000000,6.000000,-140682.265625,1.000000,2.000000,75.000000,1.000000
-117.40000153,35.28900146,5.01200008,188,152,116,0.000000,7.000000,-140682.250000,1.000000,2.000000,74.000000,1.000000
-119.53199768,38.31299973,0.42300001,165,135,101,0.000000,8.000000,-140682.250000,1.000000,2.000000,51.000000,1.000000
-116.50000000,33.66799927,1.78499997,164,128,96,0.000000,12.000000,-140682.250000,1.000000,3.000000,58.000000,1.000000
-116.54299927,33.38000107,-0.48300001,183,148,110,0.000000,18.000000,-140682.250000,2.000000,3.000000,47.000000,1.000000
-119.13400269,38.09299850,0.40599999,149,124,102,0.000000,20.000000,-140682.250000,1.000000,2.000000,51.000000,1.000000
-116.05899811,33.44300079,1.79200006,168,138,104,0.000000,8.000000,-140682.234375,1.000000,2.000000,58.000000,1.000000
-116.71700287,35.12699890,5.05399990,192,142,109,0.000000,5.000000,-140682.234375,1.000000,2.000000,75.000000,1.000000
-115.73000336,33.17100143,-0.49800000,178,149,107,0.000000,6.000000,-140682.234375,1.000000,2.000000,47.000000,1.000000
-116.20600128,34.89699936,5.04600000,171,141,105,0.000000,7.000000,-140682.234375,1.000000,2.000000,75.000000,1.000000
-118.33100128,37.90000153,0.36800000,187,145,131,0.000000,17.000000,-140682.234375,1.000000,2.000000,51.000000,1.000000
-115.22100067,33.00600052,-0.47099999,174,147,104,0.000000,10.000000,-140682.234375,1.000000,2.000000,47.000000,1.000000
-117.83399963,37.75299835,0.38000000,171,135,109,0.000000,13.000000,-140682.234375,1.000000,2.000000,51.000000,1.000000
-114.80699921,33.06499863,1.79100001,176,140,108,0.000000,31.000000,-140682.218750,1.000000,3.000000,58.000000,1.000000
-114.84999847,32.77099991,-0.52100003,179,150,94,0.000000,22.000000,-140682.218750,2.000000,3.000000,47.000000,1.000000
-114.58000183,32.78599930,-0.55400002,165,139,114,0.000000,6.000000,-140682.218750,1.000000,2.000000,47.000000,1.000000
-117.16999817,37.50099945,0.35299999,146,121,80,0.000000,23.000000,-140682.218750,1.000000,2.000000,51.000000,1.000000
-114.05300140,32.87099838,1.78699994,171,137,99,0.000000,21.000000,-140682.203125,1.000000,3.000000,58.000000,1.000000
-114.09500122,32.58200073,-0.48800001,186,154,116,0.000000,33.000000,-140682.203125,2.000000,3.000000,47.000000,1.000000
-116.68800354,37.29600143,0.35900000,175,141,103,0.000000,13.000000,-140682.203125,1.000000,2.000000,51.000000,1.000000
-113.54799652,32.68099976,1.76100004,180,146,111,0.000000,39.000000,-140682.203125,1.000000,3.000000,58.000000,1.000000
-113.58799744,32.39300156,-0.49599999,197,154,120,0.000000,22.000000,-140682.203125,2.000000,3.000000,47.000000,1.000000
-116.18900299,37.13000107,0.40599999,182,139,104,0.000000,6.000000,-140682.203125,1.000000,2.000000,51.000000,1.000000
-113.84400177,34.14599991,5.02099991,154,136,86,0.000000,9.000000,-140682.187500,1.000000,2.000000,74.000000,1.000000
-115.96299744,37.15800095,0.43200001,214,175,132,0.000000,9.000000,-140682.187500,1.000000,2.000000,51.000000,1.000000
-112.90000153,32.44900131,1.82900000,207,167,118,0.000000,9.000000,-140682.187500,1.000000,3.000000,58.000000,1.000000
-112.94100189,32.15800095,-0.45100001,180,139,119,0.000000,8.000000,-140682.187500,2.000000,3.000000,47.000000,1.000000
-115.19200134,36.88700104,0.37700000,140,109,65,0.000000,23.000000,-140682.171875,1.000000,2.000000,51.000000,1.000000
-112.08399963,32.27999878,1.70899999,194,160,123,0.000000,5.000000,-140682.171875,1.000000,3.000000,58.000000,1.000000
-112.12300110,31.99699974,-0.50800002,180,142,106,0.000000,15.000000,-140682.171875,2.000000,3.000000,47.000000,1.000000
-114.71099854,36.70899963,0.35699999,185,147,110,0.000000,25.000000,-140682.171875,1.000000,2.000000,51.000000,1.000000
-111.70800018,32.01800156,1.75899994,189,153,121,0.000000,11.000000,-140682.156250,1.000000,3.000000,58.000000,1.000000
-111.74800110,31.73100090,-0.49000001,191,162,122,0.000000,8.000000,-140682.156250,2.000000,3.000000,47.000000,1.000000
-111.44599915,31.98299980,1.75800002,168,138,104,0.000000,25.000000,-140682.156250,1.000000,3.000000,58.000000,1.000000
-111.48600006,31.69899940,-0.47000000,174,149,108,0.000000,31.000000,-140682.156250,2.000000,3.000000,47.000000,1.000000
-113.76799774,36.43799973,0.36500001,162,138,100,0.000000,11.000000,-140682.140625,1.000000,2.000000,51.000000,1.000000
-110.65100098,31.82799911,1.76900005,172,142,118,0.000000,8.000000,-140682.140625,1.000000,3.000000,58.000000,1.000000
-110.69100189,31.54000092,-0.48899999,171,137,99,0.000000,28.000000,-140682.140625,2.000000,3.000000,47.000000,1.000000
-113.27799988,36.24900055,0.33600000,151,121,93,0.000000,15.000000,-140682.140625,1.000000,2.000000,51.000000,1.000000
-110.28299713,31.60700035,1.76800001,202,174,134,0.000000,26.000000,-140682.125000,1.000000,3.000000,58.000000,1.000000
-110.32299805,31.31599998,-0.51800001,201,160,132,0.000000,11.000000,-140682.125000,2.000000,3.000000,47.000000,1.000000
-109.99299622,31.56699944,1.75999999,168,143,103,0.000000,42.000000,-140682.125000,1.000000,3.000000,58.000000,1.000000
-110.03399658,31.27799988,-0.50400001,188,152,118,0.000000,39.000000,-140682.125000,2.000000,3.000000,47.000000,1.000000
-112.62999725,36.01699829,0.38200000,208,160,114,0.000000,15.000000,-140682.125000,1.000000,2.000000,51.000000,1.000000
-110.18699646,32.97999954,4.94500017,225,177,129,0.000000,5.000000,-140682.109375,1.000000,2.000000,74.000000,1.000000
-109.20400238,31.34000015,1.72500002,188,152,118,0.000000,9.000000,-140682.109375,1.000000,3.000000,58.000000,1.000000
-109.24199677,31.06800079,-0.41100001,169,144,103,0.000000,15.000000,-140682.109375,2.000000,3.000000,47.000000,1.000000
-111.83000183,35.77199936,0.34599999,169,140,98,0.000000,18.000000,-140682.109375,1.000000,2.000000,51.000000,1.000000
-108.57800293,31.06800079,1.77100003,159,130,90,0.000000,19.000000,-140682.093750,1.000000,3.000000,58.000000,1.000000
-108.61900330,30.77599907,-0.51400000,160,137,93,0.000000,11.000000,-140682.093750,2.000000,3.000000,47.000000,1.000000
-108.24299622,31.04999924,1.78600001,189,146,114,0.000000,7.000000,-140682.093750,1.000000,3.000000,58.000000,1.000000
-108.28299713,30.76600075,-0.44400001,151,126,86,0.000000,10.000000,-140682.093750,2.000000,3.000000,47.000000,1.000000
-108.77700043,32.50699997,4.98699999,187,146,102,0.000000,5.000000,-140682.093750,1.000000,2.000000,74.000000,1.000000
-110.88700104,35.50899887,0.33500001,159,131,92,0.000000,15.000000,-140682.093750,1.000000,2.000000,51.000000,1.000000
-107.76699829,30.85000038,1.76699996,175,145,107,0.000000,26.000000,-140682.078125,1.000000,3.000000,58.000000,1.000000
-107.80699921,30.56500053,-0.46900001,169,141,101,0.000000,19.000000,-140682.078125,2.000000,3.000000,47.000000,1.000000
-110.39700317,35.29999924,0.40900001,159,127,89,0.000000,5.000000,-140682.078125,1.000000,2.000000,51.000000,1.000000
-107.58000183,30.54400063,-0.47200000,162,129,98,0.000000,9.000000,-140682.078125,1.000000,2.000000,47.000000,1.000000
-110.16200256,35.25999832,0.37400001,159,130,90,0.000000,28.000000,-140682.078125,1.000000,2.000000,51.000000,1.000000
-109.90000153,35.21900177,0.36600000,174,149,108,0.000000,7.000000,-140682.062500,1.000000,2.000000,51.000000,1.000000
-106.80799866,30.48800087,1.74800003,145,119,92,0.000000,16.000000,-140682.062500,1.000000,3.000000,58.000000,1.000000
-106.84700012,30.20499992,-0.46399999,166,133,102,0.000000,16.000000,-140682.062500,2.000000,3.000000,47.000000,1.000000
-106.99500275,31.98500061,5.09200001,179,143,111,0.000000,12.000000,-140682.046875,1.000000,2.000000,75.000000,1.000000
-109.10600281,34.98300171,0.35699999,135,116,83,0.000000,8.000000,-140682.046875,1.000000,2.000000,51.000000,1.000000
-106.11000061,30.28199959,1.78799999,170,142,103,0.000000,14.000000,-140682.046875,1.000000,3.000000,58.000000,1.000000
-106.15100098,29.99200058,-0.48600000,172,144,105,0.000000,26.000000,-140682.046875,2.000000,3.000000,47.000000,1.000000
-105.83200073,30.24200058,1.76100004,173,143,109,0.000000,35.000000,-140682.031250,1.000000,3.000000,58.000000,1.000000
-105.87200165,29.95700073,-0.47400001,184,154,126,0.000000,35.000000,-140682.031250,2.000000,3.000000,47.000000,1.000000
-108.44599915,34.67499924,0.40500000,137,120,76,0.000000,19.000000,-140682.031250,1.000000,2.000000,51.000000,1.000000
-106.00599670,31.63599968,5.03299999,173,144,104,0.000000,6.000000,-140682.031250,1.000000,2.000000,74.000000,1.000000
-108.11799622,34.64699936,0.34900001,162,131,103,0.000000,17.000000,-140682.031250,1.000000,3.000000,51.000000,1.000000
-105.01399994,29.95700073,1.72599995,146,116,90,0.000000,26.000000,-140682.015625,1.000000,3.000000,58.000000,1.000000
-105.05300140,29.67600060,-0.47700000,171,142,108,0.000000,22.000000,-140682.015625,2.000000,3.000000,47.000000,1.000000
-107.64700317,34.42800140,0.38499999,112,84,83,0.000000,21.000000,-140682.015625,1.000000,2.000000,51.000000,1.000000
-104.80899811,29.92799950,1.76800001,152,128,90,0.000000,5.000000,-140682.015625,1.000000,3.000000,58.000000,1.000000
-104.84999847,29.64500046,-0.45500001,158,132,107,0.000000,26.000000,-140682.015625,2.000000,3.000000,47.000000,1.000000
-107.42700195,34.36199951,0.36500001,121,97,95,0.000000,38.000000,-140682.015625,1.000000,2.000000,50.000000,1.000000
-104.56300354,29.86599922,1.76800001,133,110,92,0.000000,5.000000,-140682.000000,1.000000,3.000000,58.000000,1.000000
-104.60399628,29.57699966,-0.50000000,172,142,104,0.000000,21.000000,-140682.000000,2.000000,3.000000,47.000000,1.000000
-107.17700195,34.29800034,0.37000000,82,70,72,0.000000,33.000000,-140682.000000,1.000000,2.000000,50.000000,1.000000
-106.85900116,34.25999832,0.37000000,91,74,66,0.000000,6.000000,-140682.000000,1.000000,2.000000,50.000000,1.000000
-103.75099945,29.55900002,1.76699996,137,111,96,0.000000,51.000000,-140681.984375,1.000000,3.000000,58.000000,1.000000
-103.79199982,29.27300072,-0.47799999,196,155,123,0.000000,35.000000,-140681.984375,2.000000,3.000000,47.000000,1.000000
-106.38700104,34.03300095,0.35699999,149,135,90,0.000000,21.000000,-140681.984375,1.000000,2.000000,50.000000,1.000000
-103.60600281,29.27799988,-0.45400000,158,124,97,0.000000,8.000000,-140681.984375,1.000000,2.000000,47.000000,1.000000
-104.06900024,30.98100090,5.03800011,144,117,88,0.000000,8.000000,-140681.984375,1.000000,2.000000,75.000000,1.000000
-106.17400360,33.98600006,0.34299999,121,102,70,0.000000,30.000000,-140681.984375,1.000000,2.000000,50.000000,1.000000
-103.32800293,29.47999954,1.76600003,146,117,99,0.000000,6.000000,-140681.984375,1.000000,3.000000,58.000000,1.000000
-103.37000275,29.19300079,-0.49100000,195,167,128,0.000000,10.000000,-140681.984375,2.000000,3.000000,47.000000,1.000000
-105.93900299,33.91299820,0.36700001,121,105,82,0.000000,35.000000,-140681.984375,1.000000,2.000000,51.000000,1.000000
-103.08699799,29.10400009,-0.46000001,160,142,94,0.000000,8.000000,-140681.968750,1.000000,2.000000,47.000000,1.000000
-105.66699982,33.84000015,0.35499999,117,90,83,0.000000,19.000000,-140681.968750,1.000000,2.000000,51.000000,1.000000
-103.29100037,30.79800034,5.01000023,179,145,108,0.000000,6.000000,-140681.968750,1.000000,2.000000,74.000000,1.000000
-103.12999725,30.69599915,5.05600023,173,139,102,0.000000,7.000000,-140681.953125,1.000000,2.000000,75.000000,1.000000
-105.23799896,33.69800186,0.34299999,139,117,78,0.000000,11.000000,-140681.953125,1.000000,2.000000,51.000000,1.000000
-102.43199921,29.18000031,1.83500004,147,120,101,0.000000,6.000000,-140681.953125,1.000000,3.000000,59.000000,1.000000
-102.47799683,28.88500023,-0.49100000,156,137,95,0.000000,13.000000,-140681.953125,2.000000,3.000000,47.000000,1.000000
-102.94000244,30.62000084,5.13000011,149,126,94,0.000000,5.000000,-140681.953125,1.000000,2.000000,75.000000,1.000000
-105.05300140,33.62099838,0.34299999,123,95,83,0.000000,30.000000,-140681.953125,1.000000,2.000000,51.000000,1.000000
-102.16899872,29.07399940,1.72399998,129,106,88,0.000000,8.000000,-140681.937500,1.000000,3.000000,58.000000,1.000000
-102.21299744,28.79400063,-0.48800001,153,129,117,0.000000,12.000000,-140681.937500,2.000000,3.000000,47.000000,1.000000
-102.68699646,30.53700066,5.03100014,148,122,95,0.000000,5.000000,-140681.937500,1.000000,2.000000,75.000000,1.000000
-104.79799652,33.56000137,0.39700001,139,116,102,0.000000,11.000000,-140681.937500,1.000000,2.000000,51.000000,1.000000
-104.52799988,33.50999832,0.31299999,155,124,96,0.000000,9.000000,-140681.937500,1.000000,2.000000,51.000000,1.000000
-104.38800049,33.41500092,0.36000001,178,138,102,0.000000,22.000000,-140681.921875,1.000000,2.000000,51.000000,1.000000
-101.59700012,28.83300018,1.78100002,103,83,82,0.000000,22.000000,-140681.921875,1.000000,3.000000,58.000000,1.000000
-101.64299774,28.55100060,-0.44900000,111,98,89,0.000000,28.000000,-140681.921875,2.000000,3.000000,47.000000,1.000000
-104.21199799,33.28799820,0.38400000,145,115,81,0.000000,14.000000,-140681.921875,1.000000,2.000000,51.000000,1.000000
-101.36900330,28.72100067,1.80499995,106,88,76,0.000000,12.000000,-140681.906250,1.000000,3.000000,58.000000,1.000000
-101.41699982,28.43300056,-0.46100000,107,91,91,0.000000,11.000000,-140681.906250,2.000000,3.000000,47.000000,1.000000
-101.14900208,28.65900040,1.74800003,102,87,82,0.000000,18.000000,-140681.906250,1.000000,3.000000,58.000000,1.000000
-101.19599915,28.38400078,-0.42600000,114,95,89,0.000000,22.000000,-140681.906250,2.000000,3.000000,47.000000,1.000000
-101.01999664,28.66799927,1.79499996,102,87,82,0.000000,19.000000,-140681.890625,1.000000,3.000000,58.000000,1.000000
-101.06999969,28.38299942,-0.46799999,114,96,86,0.000000,40.000000,-140681.890625,2.000000,3.000000,47.000000,1.000000
-103.63600159,33.12300110,0.36700001,174,134,99,0.000000,26.000000,-140681.890625,1.000000,2.000000,51.000000,1.000000
-100.80799866,28.54400063,1.75699997,103,95,82,0.000000,11.000000,-140681.875000,1.000000,3.000000,58.000000,1.000000
-100.85900116,28.26099968,-0.48699999,108,91,81,0.000000,8.000000,-140681.875000,2.000000,3.000000,47.000000,1.000000
-100.63300323,28.19599915,-0.41400000,108,91,83,0.000000,5.000000,-140681.875000,1.000000,2.000000,47.000000,1.000000
-100.66799927,28.31399918,-0.38200000,109,96,90,0.000000,8.000000,-140681.859375,1.000000,2.000000,48.000000,1.000000
-103.23200226,33.04299927,0.36000001,175,141,103,0.000000,24.000000,-140681.859375,1.000000,2.000000,51.000000,1.000000
-100.47200012,28.40500069,1.76900005,98,87,85,0.000000,9.000000,-140681.859375,1.000000,2.000000,58.000000,1.000000
-100.41500092,28.50200081,1.77100003,101,87,84,0.000000,11.000000,-140681.859375,1.000000,3.000000,58.000000,1.000000
-100.47000122,28.22400093,-0.44299999,108,95,89,0.000000,13.000000,-140681.859375,2.000000,3.000000,47.000000,1.000000
